"(PDH-CSV 4.0) (","\\YUUSUKE-VAIO\Cache\Data Maps/sec","\\YUUSUKE-VAIO\Cache\Sync Data Maps/sec","\\YUUSUKE-VAIO\Cache\Async Data Maps/sec","\\YUUSUKE-VAIO\Cache\Data Map Hits %","\\YUUSUKE-VAIO\Cache\Data Map Pins/sec","\\YUUSUKE-VAIO\Cache\Pin Reads/sec","\\YUUSUKE-VAIO\Cache\Sync Pin Reads/sec","\\YUUSUKE-VAIO\Cache\Async Pin Reads/sec","\\YUUSUKE-VAIO\Cache\Pin Read Hits %","\\YUUSUKE-VAIO\Cache\Copy Reads/sec","\\YUUSUKE-VAIO\Cache\Sync Copy Reads/sec","\\YUUSUKE-VAIO\Cache\Async Copy Reads/sec","\\YUUSUKE-VAIO\Cache\Copy Read Hits %","\\YUUSUKE-VAIO\Cache\MDL Reads/sec","\\YUUSUKE-VAIO\Cache\Sync MDL Reads/sec","\\YUUSUKE-VAIO\Cache\Async MDL Reads/sec","\\YUUSUKE-VAIO\Cache\MDL Read Hits %","\\YUUSUKE-VAIO\Cache\Read Aheads/sec","\\YUUSUKE-VAIO\Cache\Fast Reads/sec","\\YUUSUKE-VAIO\Cache\Sync Fast Reads/sec","\\YUUSUKE-VAIO\Cache\Async Fast Reads/sec","\\YUUSUKE-VAIO\Cache\Fast Read Resource Misses/sec","\\YUUSUKE-VAIO\Cache\Fast Read Not Possibles/sec","\\YUUSUKE-VAIO\Cache\Lazy Write Flushes/sec","\\YUUSUKE-VAIO\Cache\Lazy Write Pages/sec","\\YUUSUKE-VAIO\Cache\Data Flushes/sec","\\YUUSUKE-VAIO\Cache\Data Flush Pages/sec","\\YUUSUKE-VAIO\Cache\Dirty Pages","\\YUUSUKE-VAIO\Cache\Dirty Page Threshold","\\YUUSUKE-VAIO\Database(svchost)\Defragmentation Tasks","\\YUUSUKE-VAIO\Database(svchost)\Defragmentation Tasks Pending","\\YUUSUKE-VAIO\Database(svchost)\Sessions In Use","\\YUUSUKE-VAIO\Database(svchost)\Sessions % Used","\\YUUSUKE-VAIO\Database(svchost)\Table Open Cache % Hit","\\YUUSUKE-VAIO\Database(svchost)\Table Open Cache Hits/sec","\\YUUSUKE-VAIO\Database(svchost)\Table Open Cache Misses/sec","\\YUUSUKE-VAIO\Database(svchost)\Table Opens/sec","\\YUUSUKE-VAIO\Database(svchost)\Table Closes/sec","\\YUUSUKE-VAIO\Database(svchost)\Tables Open","\\YUUSUKE-VAIO\Database(svchost)\Log Bytes Write/sec","\\YUUSUKE-VAIO\Database(svchost)\Log Bytes Generated/sec","\\YUUSUKE-VAIO\Database(svchost)\Log Threads Waiting","\\YUUSUKE-VAIO\Database(svchost)\Log Writes/sec","\\YUUSUKE-VAIO\Database(svchost)\Log Record Stalls/sec","\\YUUSUKE-VAIO\Database(svchost)\Version Buckets Allocated","\\YUUSUKE-VAIO\Database(svchost)\Database Cache Misses/sec","\\YUUSUKE-VAIO\Database(svchost)\Database Cache % Hit","\\YUUSUKE-VAIO\Database(svchost)\Database Cache % Hit (Uncorrelated)","\\YUUSUKE-VAIO\Database(svchost)\Database Cache Requests/sec","\\YUUSUKE-VAIO\Database(svchost)\Database Page Faults/sec","\\YUUSUKE-VAIO\Database(svchost)\Database Page Evictions/sec","\\YUUSUKE-VAIO\Database(svchost)\Database Page Fault Stalls/sec","\\YUUSUKE-VAIO\Database(svchost)\Database Cache Size (MB)","\\YUUSUKE-VAIO\Database(svchost)\Database Cache Size","\\YUUSUKE-VAIO\Database(svchost)\Database Cache Size Effective (MB)","\\YUUSUKE-VAIO\Database(svchost)\Database Cache Size Effective","\\YUUSUKE-VAIO\Database(svchost)\Database Cache Memory Committed (MB)","\\YUUSUKE-VAIO\Database(svchost)\Database Cache Memory Committed","\\YUUSUKE-VAIO\Database(svchost)\Database Cache Memory Reserved (MB)","\\YUUSUKE-VAIO\Database(svchost)\Database Cache Memory Reserved","\\YUUSUKE-VAIO\Database(svchost)\Database Cache Size Resident","\\YUUSUKE-VAIO\Database(svchost)\Database Cache Size Resident (MB)","\\YUUSUKE-VAIO\Database(svchost)\Database Cache % Dehydrated","\\YUUSUKE-VAIO\Database(svchost)\Database Maintenance Duration","\\YUUSUKE-VAIO\Database(svchost)\Database Maintenance Pages Bad Checksums","\\YUUSUKE-VAIO\Database(svchost)\I/O Database Reads (Attached)/sec","\\YUUSUKE-VAIO\Database(svchost)\I/O Database Reads (Attached) Average Latency","\\YUUSUKE-VAIO\Database(svchost)\I/O Database Reads (Recovery)/sec","\\YUUSUKE-VAIO\Database(svchost)\I/O Database Reads (Recovery) Average Latency","\\YUUSUKE-VAIO\Database(svchost)\I/O Database Reads/sec","\\YUUSUKE-VAIO\Database(svchost)\I/O Database Reads Average Latency","\\YUUSUKE-VAIO\Database(svchost)\I/O Log Reads/sec","\\YUUSUKE-VAIO\Database(svchost)\I/O Log Reads Average Latency","\\YUUSUKE-VAIO\Database(svchost)\I/O Database Writes (Attached)/sec","\\YUUSUKE-VAIO\Database(svchost)\I/O Database Writes (Attached) Average Latency","\\YUUSUKE-VAIO\Database(svchost)\I/O Database Writes (Recovery)/sec","\\YUUSUKE-VAIO\Database(svchost)\I/O Database Writes (Recovery) Average Latency","\\YUUSUKE-VAIO\Database(svchost)\I/O Database Writes/sec","\\YUUSUKE-VAIO\Database(svchost)\I/O Database Writes Average Latency","\\YUUSUKE-VAIO\Database(svchost)\I/O Flush Map Writes/sec","\\YUUSUKE-VAIO\Database(svchost)\I/O Flush Map Writes Average Latency","\\YUUSUKE-VAIO\Database(svchost)\I/O Log Writes/sec","\\YUUSUKE-VAIO\Database(svchost)\I/O Log Writes Average Latency","\\YUUSUKE-VAIO\Database(svchost)\Database Cache Miss (Attached) Average Latency","\\YUUSUKE-VAIO\Database(SearchIndexer)\Defragmentation Tasks","\\YUUSUKE-VAIO\Database(SearchIndexer)\Defragmentation Tasks Pending","\\YUUSUKE-VAIO\Database(SearchIndexer)\Sessions In Use","\\YUUSUKE-VAIO\Database(SearchIndexer)\Sessions % Used","\\YUUSUKE-VAIO\Database(SearchIndexer)\Table Open Cache % Hit","\\YUUSUKE-VAIO\Database(SearchIndexer)\Table Open Cache Hits/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\Table Open Cache Misses/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\Table Opens/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\Table Closes/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\Tables Open","\\YUUSUKE-VAIO\Database(SearchIndexer)\Log Bytes Write/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\Log Bytes Generated/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\Log Threads Waiting","\\YUUSUKE-VAIO\Database(SearchIndexer)\Log Writes/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\Log Record Stalls/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\Version Buckets Allocated","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Cache Misses/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Cache % Hit","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Cache % Hit (Uncorrelated)","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Cache Requests/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Page Faults/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Page Evictions/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Page Fault Stalls/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Cache Size (MB)","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Cache Size","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Cache Size Effective (MB)","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Cache Size Effective","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Cache Memory Committed (MB)","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Cache Memory Committed","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Cache Memory Reserved (MB)","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Cache Memory Reserved","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Cache Size Resident","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Cache Size Resident (MB)","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Cache % Dehydrated","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Maintenance Duration","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Maintenance Pages Bad Checksums","\\YUUSUKE-VAIO\Database(SearchIndexer)\I/O Database Reads (Attached)/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\I/O Database Reads (Attached) Average Latency","\\YUUSUKE-VAIO\Database(SearchIndexer)\I/O Database Reads (Recovery)/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\I/O Database Reads (Recovery) Average Latency","\\YUUSUKE-VAIO\Database(SearchIndexer)\I/O Database Reads/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\I/O Database Reads Average Latency","\\YUUSUKE-VAIO\Database(SearchIndexer)\I/O Log Reads/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\I/O Log Reads Average Latency","\\YUUSUKE-VAIO\Database(SearchIndexer)\I/O Database Writes (Attached)/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\I/O Database Writes (Attached) Average Latency","\\YUUSUKE-VAIO\Database(SearchIndexer)\I/O Database Writes (Recovery)/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\I/O Database Writes (Recovery) Average Latency","\\YUUSUKE-VAIO\Database(SearchIndexer)\I/O Database Writes/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\I/O Database Writes Average Latency","\\YUUSUKE-VAIO\Database(SearchIndexer)\I/O Flush Map Writes/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\I/O Flush Map Writes Average Latency","\\YUUSUKE-VAIO\Database(SearchIndexer)\I/O Log Writes/sec","\\YUUSUKE-VAIO\Database(SearchIndexer)\I/O Log Writes Average Latency","\\YUUSUKE-VAIO\Database(SearchIndexer)\Database Cache Miss (Attached) Average Latency","\\YUUSUKE-VAIO\Memory\Page Faults/sec","\\YUUSUKE-VAIO\Memory\Available Bytes","\\YUUSUKE-VAIO\Memory\Committed Bytes","\\YUUSUKE-VAIO\Memory\Commit Limit","\\YUUSUKE-VAIO\Memory\Write Copies/sec","\\YUUSUKE-VAIO\Memory\Transition Faults/sec","\\YUUSUKE-VAIO\Memory\Cache Faults/sec","\\YUUSUKE-VAIO\Memory\Demand Zero Faults/sec","\\YUUSUKE-VAIO\Memory\Pages/sec","\\YUUSUKE-VAIO\Memory\Pages Input/sec","\\YUUSUKE-VAIO\Memory\Page Reads/sec","\\YUUSUKE-VAIO\Memory\Pages Output/sec","\\YUUSUKE-VAIO\Memory\Pool Paged Bytes","\\YUUSUKE-VAIO\Memory\Pool Nonpaged Bytes","\\YUUSUKE-VAIO\Memory\Page Writes/sec","\\YUUSUKE-VAIO\Memory\Pool Paged Allocs","\\YUUSUKE-VAIO\Memory\Pool Nonpaged Allocs","\\YUUSUKE-VAIO\Memory\Free System Page Table Entries","\\YUUSUKE-VAIO\Memory\Cache Bytes","\\YUUSUKE-VAIO\Memory\Cache Bytes Peak","\\YUUSUKE-VAIO\Memory\Pool Paged Resident Bytes","\\YUUSUKE-VAIO\Memory\System Code Total Bytes","\\YUUSUKE-VAIO\Memory\System Code Resident Bytes","\\YUUSUKE-VAIO\Memory\System Driver Total Bytes","\\YUUSUKE-VAIO\Memory\System Driver Resident Bytes","\\YUUSUKE-VAIO\Memory\System Cache Resident Bytes","\\YUUSUKE-VAIO\Memory\% Committed Bytes In Use","\\YUUSUKE-VAIO\Memory\Available KBytes","\\YUUSUKE-VAIO\Memory\Available MBytes","\\YUUSUKE-VAIO\Memory\Transition Pages RePurposed/sec","\\YUUSUKE-VAIO\Memory\Free & Zero Page List Bytes","\\YUUSUKE-VAIO\Memory\Modified Page List Bytes","\\YUUSUKE-VAIO\Memory\Standby Cache Reserve Bytes","\\YUUSUKE-VAIO\Memory\Standby Cache Normal Priority Bytes","\\YUUSUKE-VAIO\Memory\Standby Cache Core Bytes","\\YUUSUKE-VAIO\Memory\Long-Term Average Standby Cache Lifetime (s)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Buffer cache hit ratio","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Page lookups/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Free list stalls/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Database pages","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Target pages","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Integral Controller Slope","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Lazy writes/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Readahead pages/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Readahead time/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Page reads/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Page writes/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Checkpoint pages/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Background writer pages/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Page life expectancy","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Extension page writes/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Extension page reads/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Extension outstanding IO counter","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Extension page evictions/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Extension allocated pages","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Extension free pages","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Extension in use as percentage","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Buffer Manager\Extension page unreferenced time","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Data File(s) Size (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log File(s) Size (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log File(s) Used Size (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Percent Log Used","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\XTP Memory Used (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\XTP コントローラーの処理ログ数/秒","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\XTP コントローラーの DLC 待機時間/フェッチ","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\XTP コントローラーの DLC ピーク待機時間","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Active Transactions","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Transactions/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Repl. Pending Xacts","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Repl. Trans. Rate","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Cache Reads/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Cache Hit Ratio","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Pool Requests/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Pool Requests Old VLF/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Avg Dist From EOL/LP Request","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Pool Cache Misses/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Pool Req. Behind Trunc/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Pool Push Empty FreePool/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Pool Push Low Memory/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Pool Push No Free Buffer/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Pool LogWriter Pushes/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Pool Log Scan Pushes/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Pool Hash Inserts/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Pool Hash Deletes/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Pool Invalid Hash Entry/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Pool Disk Reads/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Pool Total Active Log Size","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Pool Total Shared Pool Size","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Bulk Copy Rows/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Bulk Copy Throughput/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Backup/Restore Throughput/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\DBCC Logical Scan Bytes/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Shrink Data Movement Bytes/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Flushes/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Bytes Flushed/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Flush Waits/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Flush Wait Time","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Group Commit Time/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Flush Write Time (ms)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Truncations","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Growths","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Log Shrinks","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Tracked transactions/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Write Transactions/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Databases(_Total)\Commit table entries","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\External benefit of memory","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Connection Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Database Cache Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Free Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Granted Workspace Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Lock Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Lock Blocks Allocated","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Lock Owner Blocks Allocated","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Lock Blocks","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Lock Owner Blocks","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Maximum Workspace Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Memory Grants Outstanding","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Memory Grants Pending","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Optimizer Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Reserved Server Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\SQL Cache Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Stolen Server Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Log Pool Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Target Server Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Memory Manager\Total Server Memory (KB)","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Hit Ratio","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Pages","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Object Counts","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Plan Cache(_Total)\Cache Objects in use","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Query Store(_Total)\Query Store CPU usage","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Query Store(_Total)\Query Store physical reads","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Query Store(_Total)\Query Store logical reads","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:Query Store(_Total)\Query Store logical writes","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:SQL Statistics\Batch Requests/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:SQL Statistics\Forced Parameterizations/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:SQL Statistics\Auto-Param Attempts/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:SQL Statistics\Failed Auto-Params/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:SQL Statistics\Safe Auto-Params/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:SQL Statistics\Unsafe Auto-Params/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:SQL Statistics\SQL Compilations/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:SQL Statistics\SQL Re-Compilations/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:SQL Statistics\SQL Attention rate","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:SQL Statistics\Guided plan executions/sec","\\YUUSUKE-VAIO\MSSQL$INS_NISHI2016:SQL Statistics\Misguided plan executions/sec","\\YUUSUKE-VAIO\Processor(_Total)\% Processor Time","\\YUUSUKE-VAIO\Processor(_Total)\% User Time","\\YUUSUKE-VAIO\Processor(_Total)\% Privileged Time","\\YUUSUKE-VAIO\Processor(_Total)\Interrupts/sec","\\YUUSUKE-VAIO\Processor(_Total)\% DPC Time","\\YUUSUKE-VAIO\Processor(_Total)\% Interrupt Time","\\YUUSUKE-VAIO\Processor(_Total)\DPCs Queued/sec","\\YUUSUKE-VAIO\Processor(_Total)\DPC Rate","\\YUUSUKE-VAIO\Processor(_Total)\% Idle Time","\\YUUSUKE-VAIO\Processor(_Total)\% C1 Time","\\YUUSUKE-VAIO\Processor(_Total)\% C2 Time","\\YUUSUKE-VAIO\Processor(_Total)\% C3 Time","\\YUUSUKE-VAIO\Processor(_Total)\C1 Transitions/sec","\\YUUSUKE-VAIO\Processor(_Total)\C2 Transitions/sec","\\YUUSUKE-VAIO\Processor(_Total)\C3 Transitions/sec"
"07/22/2016 20:39:05.150"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","293","50047","0","0","6","7.0588235294117645"," "," "," "," "," ","0"," "," ","0"," "," ","0"," "," "," "," "," "," "," ","0","4096","0","4096","0","8192","32","33554432","8192","0","0","0","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","0","0","49","0.16295852871728359"," "," "," "," "," ","4294893363"," "," ","0"," "," ","1"," "," "," "," "," "," "," ","9","10321920","9","10321920","10","10485760","0","0","10485760","10","0","0","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","1628434432","4698554368","8504041472"," "," "," "," "," "," "," "," ","498335744","233869312"," ","450110","295115","12273712","78524416","333959168","417640448","0","0","20664320","28495872","78524416","55.25084024425604","1590268","1552"," ","2158592","41091072","37142528","1392640000","196493312","14400","100"," "," ","8695","8028160","10"," "," "," "," "," "," "," ","4961"," "," "," "," ","0","0","0","0","1393792","469088","26187","5","0"," "," ","0","0"," ","0"," "," ","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," ","38916096","0"," "," "," "," "," "," "," "," "," "," "," ","0","0","0"," "," ","0","0","1144","69560","40176","0","768","3050","5550","0","0","749280","0","0","1008","0","1608","197648","1400","1048576","307384","57.999999999999993","260","2","0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ","3"," "," "," "," "," "," "," "
